_id,County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,AB 1882 Notice,Latitude,Longitude,Count
779,19 - Los Angeles,12874,"California Rehabilitation Institute, LLC",Los Angeles,BLD-03908,Central Plant Expansion 3,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00562&agencyCode=OSHPD,28.25,1,1970 City of Los Angeles (COLA),1970,1973,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",34.0592079,-118.4115448,1
780,19 - Los Angeles,12874,"California Rehabilitation Institute, LLC",Los Angeles,BLD-05781,Drop Off Canopy,OSHPD 1-In Service,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=006CC&agencyCode=OSHPD,,,2013 California Building Code (CBC),2013,2016,,34.0592079,-118.4115448,1
781,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-02885,New Replacement Hospital,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=05HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,17,1,1998 California Building Code (CBC),1998,2005,,34.0962806,-117.7456525,1
782,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-05310,Medical Surgical Addition and 31 Bed Hospital,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=003VY&agencyCode=OSHPD,31,2,2010 California Building Code (CBC),2010,2016,,34.0962806,-117.7456525,1
783,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-05311,Electrical Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=003XP&agencyCode=OSHPD,14.5,1,1998 California Building Code (CBC),1998,2005,,34.0962806,-117.7456525,1
784,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-05473,Mechanical Yard Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=009HR&agencyCode=OSHPD,,1,1998 California Building Code (CBC),1998,2005,,34.0962806,-117.7456525,1
785,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-06219,Welcome Gallery,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=000AO&agencyCode=OSHPD,16.75,1,2010 California Building Code (CBC),2010,2016,,34.0962806,-117.7456525,1
786,19 - Los Angeles,11496,Casa Colina Hospital,Pomona,BLD-06220,Imaging Connector,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=000AP&agencyCode=OSHPD,17,1,2010 California Building Code (CBC),2010,2016,,34.0962806,-117.7456525,1
787,19 - Los Angeles,10095,Catalina Island Medical Center,Avalon,BLD-07226,Hospital,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=0079E&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,33.333191,-118.335546,1
788,19 - Los Angeles,10095,Catalina Island Medical Center,Avalon,BLD-07227,ER Canopy,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=0079F&agencyCode=OSHPD,,,2022 California Building Code (CBC),2022,,,33.333191,-118.335546,1
789,19 - Los Angeles,11410,Catalina Island Medical Center,Avalon,BLD-00725,Original Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=58HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,9.3,1,1958 Uniform Building Code (UBC),1958,1958,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.3389072,-118.3311854,1
790,19 - Los Angeles,11410,Catalina Island Medical Center,Avalon,BLD-00726,East Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=82HIS&capID2=00000&capID3=00009&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1982,,33.3389072,-118.3311854,1
791,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-01039,Original Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00020&agencyCode=OSHPD,26,2,1967 County of Los Angeles (LAC),1967,1969,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.982189,-118.439125,1
792,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-01040,CCU Addition,OSHPD 1-In Service,4s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=77HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1977,,33.982189,-118.439125,1
793,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-01041,Outpatient Addition,OSHPD 1-In Service,4s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1986,,33.982189,-118.439125,1
794,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06232,Pharmacy Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=001NQ&agencyCode=OSHPD,12.42,1,2016 California Building Code (CBC),2016,2019,,33.982189,-118.439125,1
795,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06366,Hospital,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=003B0&agencyCode=OSHPD,,9,2016 California Building Code (CBC),2016,,,33.982189,-118.439125,1
796,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06367,Central Utility Plant (Energy Center),OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=003B1&agencyCode=OSHPD,,2,2016 California Building Code (CBC),2016,,,33.982189,-118.439125,1
797,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06368,Gas Yard,OSHPD 1-Under Construction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=003B2&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,33.982189,-118.439125,1
798,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06418,Hospital Entry Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=009IK&agencyCode=OSHPD,12.71,1,2016 California Building Code (CBC),2016,2023,,33.982189,-118.439125,1
799,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06572,Loading Dock,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00BF7&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,,33.982189,-118.439125,1
800,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-06730,MRI/CT Trailers Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=0014T&agencyCode=OSHPD,15.35,1,2019 California Building Code (CBC),2019,2023,Earthquake Resilient,33.982189,-118.439125,1
801,19 - Los Angeles,12744,Cedars-Sinai Marina Hospital,Marina Del Rey,BLD-07187,Hospital Entry Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=00003&agencyCode=OSHPD,9.92,1,2016 California Building Code (CBC),2016,2023,,33.982189,-118.439125,1
802,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-00384,Main Medical Center,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00007&agencyCode=OSHPD,156,9,1972 City of Los Angeles (COLA),1972,1976,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",34.0765457,-118.3800049,1
803,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-00385,Harvey Morse Conference Center - Structurally connected to BLD-00384,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00006&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1985,,34.0765457,-118.3800049,1
804,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-00386,Becker Building - Structurally connected to BLD-00384,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=87HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,1988,,34.0765457,-118.3800049,1
805,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-02806,Imaging Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=03HIS&capID2=00000&capID3=00032&agencyCode=OSHPD,28.5,2,1995 California Building Code (CBC),1995,2003,,34.0765457,-118.3800049,1
806,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-02807,Saperstein Critical Care Tower,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=07HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,,10,1998 California Building Code (CBC),1998,2007,,34.0765457,-118.3800049,1
807,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-02808,Central Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=06HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,,,1998 California Building Code (CBC),1998,2006,,34.0765457,-118.3800049,1
808,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-03438,Pedestrian Bridge,OSHPD 1R-No Gen Acute Care - OSHPD Bldg,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00399&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,2013,,34.0765457,-118.3800049,1
809,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-05255,Thalians Building,OSHPD 1R-No Gen Acute Care - OSHPD Bldg,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=0024B&agencyCode=OSHPD,,,Unknown,,,,34.0765457,-118.3800049,1
810,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-05265,Comprehensive Cancer Center,OSHPD 3-Outpatient Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=002B8&agencyCode=OSHPD,,0,1982 California Building Code (CBC),1982,1992,,34.0765457,-118.3800049,1
811,19 - Los Angeles,11891,Cedars-Sinai Medical Center,Los Angeles,BLD-05304,Advanced Health Sciences Pavilion,OSHPD 3-Outpatient Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=003IV&agencyCode=OSHPD,,,Unknown,,2013,,34.0765457,-118.3800049,1
812,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00633,West Wing/ER Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=60HIS&capID2=00000&capID3=00009&agencyCode=OSHPD,12,1,1958 Uniform Building Code (UBC),1958,1960,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
813,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00634,North Wing/Day Surgery,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=44HIS&capID2=00000&capID3=00000&agencyCode=OSHPD,14,1,1943 Uniform Building Code (UBC),1943,1944,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
814,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00635,Dietary Storage,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=50HIS&capID2=00000&capID3=00004&agencyCode=OSHPD,11,1,1946 Uniform Building Code (UBC),1946,1950,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
815,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00636,East Tower,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00498&agencyCode=OSHPD,,8,1973 California Building Code (CBC),1973,1980,,33.9508476,-118.3482819,1
816,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00637,West Tower,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,106,8,1964 Uniform Building Code (UBC),1964,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
817,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00638,Engineering,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=60HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,10.2,1,1955 Uniform Building Code (UBC),1955,1960,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
818,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00639,East Wing,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=50HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,14,1,1949 Uniform Building Code (UBC),1949,1950,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
819,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00640,Central Plant Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00015&agencyCode=OSHPD,20,1,1964 Uniform Building Code (UBC),1964,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
820,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-00641,Nursery Addition,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,15,1,1964 Uniform Building Code (UBC),1964,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.9508476,-118.3482819,1
821,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-03466,Utility Tunnel,OSHPD 1-Tunnels,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00416&agencyCode=OSHPD,,,Unknown,,,,33.9508476,-118.3482819,1
822,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-05404,Electrical Services Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003SC&agencyCode=OSHPD,27.92,1,2010 California Building Code (CBC),2010,2017,,33.9508476,-118.3482819,1
823,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-06894,Emergency Generator Enclosure,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=22CAP&capID2=00000&capID3=003P8&agencyCode=OSHPD,,,2010 California Building Code (CBC),2010,2017,,33.9508476,-118.3482819,1
824,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-07248,Canopy,OSHPD 1-In Service,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=009NV&agencyCode=OSHPD,,1,Unknown,,,,33.9508476,-118.3482819,1
825,19 - Los Angeles,11510,Centinela Hospital Medical Center,Inglewood,BLD-07359,Trash and Medical Gas Enclosure,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=25CAP&capID2=00000&capID3=003D5&agencyCode=OSHPD,,,Unknown,,,,33.9508476,-118.3482819,1
826,19 - Los Angeles,11525,Children's Hospital Los Angeles,Los Angeles,BLD-00643,Duque Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=64HIS&capID2=00000&capID3=00013&agencyCode=OSHPD,123.17,9,1961 City of Los Angeles (COLA),1961,1964,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",34.0981051,-118.2906117,1
827,19 - Los Angeles,11525,Children's Hospital Los Angeles,Los Angeles,BLD-00644,Page Tower,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,,8,1973 California Building Code (CBC),1973,1974,,34.0981051,-118.2906117,1
828,19 - Los Angeles,11525,Children's Hospital Los Angeles,Los Angeles,BLD-00645,McAllister Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=70HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,92.5,8,1967 City of Los Angeles (COLA),1967,1970,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",34.0981051,-118.2906117,1
829,19 - Los Angeles,11525,Children's Hospital Los Angeles,Los Angeles,BLD-00646,Page Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,,3,1973 California Building Code (CBC),1973,1974,,34.0981051,-118.2906117,1
